Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2011-03-08,12.705714225769043,52.52000045776367,45.2400016784668,72.04000091552734,104.12999725341797,31.829999923706055,18.219999313354492,103.7699966430664,43.20000076293945,,161.3000030517578,37.040000915527344,54.628074645996094,155.14340209960938,21.1299991607666,60.709999084472656,46.400001525878906,32.81999969482422,75.54000091552734,93.75,31.469465255737305,25.90999984741211,22.297500610351562,62.04999923706055,59.060001373291016,43.83000183105469,18.542499542236328,36.47999954223633,42.38999938964844,52.439998626708984
2011-03-09,12.588213920593262,52.47999954223633,45.04999923706055,72.08999633789062,102.36000061035156,31.927499771118164,18.1200008392334,102.13999938964844,43.119998931884766,,162.35000610351562,37.66999816894531,54.06558609008789,158.5659637451172,21.200000762939453,60.400001525878906,46.560001373291016,32.810001373291016,75.77999877929688,93.16999816894531,31.76526641845703,25.889999389648438,22.237499237060547,62.0,59.400001525878906,44.4900016784668,18.427499771118164,36.650001525878906,42.61000061035156,52.66999816894531
2011-03-10,12.381071090698242,51.84000015258789,44.02000045776367,71.29000091552734,98.38999938964844,31.799999237060547,17.920000076293945,99.08000183105469,42.470001220703125,,160.27000427246094,37.06999969482422,53.18848419189453,154.89483642578125,20.790000915527344,59.61000061035156,45.529998779296875,32.64500045776367,76.68000030517578,90.01000213623047,31.393129348754883,25.40999984741211,22.045000076293945,61.4900016784668,58.52000045776367,43.790000915527344,17.850000381469727,36.400001525878906,41.959999084472656,52.650001525878906
2011-03-11,12.571070671081543,53.529998779296875,44.279998779296875,71.63999938964844,100.0199966430664,31.967500686645508,17.950000762939453,99.93000030517578,42.93000030517578,,160.67999267578125,37.13999938964844,53.64610290527344,155.28680419921875,20.8700008392334,59.689998626708984,45.7400016784668,32.404998779296875,76.7300033569336,91.61000061035156,31.230915069580078,25.68000030517578,21.792499542236328,61.4900016784668,58.880001068115234,43.59000015258789,18.127500534057617,35.849998474121094,41.93000030517578,52.59000015258789
2011-03-14,12.627142906188965,53.52000045776367,43.90999984741211,70.73999786376953,102.0999984741211,31.235000610351562,17.850000381469727,100.80000305175781,42.2400016784668,,158.42999267578125,36.68000030517578,53.39822769165039,154.29254150390625,20.84000015258789,59.130001068115234,45.29999923706055,31.969999313354492,75.66999816894531,91.0199966430664,30.896947860717773,25.690000534057617,21.552499771118164,61.349998474121094,58.86000061035156,43.15999984741211,17.96500015258789,35.18000030517578,41.59000015258789,52.31999969482422
2011-03-15,12.336786270141602,53.0,43.63999938964844,69.69000244140625,100.75,31.387500762939453,17.389999389648438,101.2300033569336,41.619998931884766,,157.25,36.290000915527344,52.95014190673828,152.02676391601562,20.18000030517578,58.47999954223633,44.61000061035156,31.514999389648438,75.12000274658203,89.5,30.4007625579834,25.389999389648438,21.332500457763672,60.65999984741211,58.52000045776367,42.790000915527344,17.799999237060547,34.869998931884766,41.06999969482422,52.060001373291016
2011-03-16,11.786070823669434,52.689998626708984,42.36000061035156,67.69000244140625,100.4000015258789,31.040000915527344,17.049999237060547,99.51000213623047,40.599998474121094,,154.3800048828125,35.68000030517578,51.796566009521484,146.27151489257812,19.809999465942383,57.65999984741211,43.810001373291016,30.799999237060547,73.37999725341797,87.55000305175781,29.6564884185791,24.790000915527344,21.204999923706055,59.72999954223633,58.04999923706055,41.86000061035156,17.739999771118164,34.29999923706055,40.61000061035156,51.380001068115234
2011-03-17,11.95142936706543,53.560001373291016,43.41999816894531,68.30000305175781,103.12000274658203,30.582500457763672,17.0,102.23999786376953,40.7599983215332,,155.75,35.7599983215332,52.63553237915039,147.3996124267578,19.899999618530273,58.130001068115234,44.560001373291016,31.139999389648438,73.4000015258789,88.69000244140625,30.0,24.780000686645508,21.352500915527344,60.43000030517578,58.68000030517578,42.27000045776367,17.857500076293945,35.33000183105469,41.16999816894531,51.369998931884766
2011-03-18,11.809642791748047,52.939998626708984,44.16999816894531,69.0999984741211,105.05999755859375,30.002500534057617,17.139999389648438,102.80000305175781,41.22999954223633,,159.9600067138672,36.0,53.25522232055664,149.034423828125,19.93000030517578,58.56999969482422,45.7400016784668,31.350000381469727,72.98999786376953,88.9800033569336,30.44847297668457,24.799999237060547,19.397499084472656,60.599998474121094,58.060001373291016,42.599998474121094,17.854999542236328,35.84000015258789,40.90999984741211,51.52000045776367
2011-03-21,12.117856979370117,53.09000015258789,44.31999969482422,71.19999694824219,107.58999633789062,31.104999542236328,17.389999389648438,105.19000244140625,41.81999969482422,,160.2100067138672,36.43000030517578,54.38019943237305,150.74569702148438,20.190000534057617,58.83000183105469,45.630001068115234,31.78499984741211,73.76000213623047,90.94999694824219,30.9064884185791,25.329999923706055,19.209999084472656,61.29999923706055,58.95000076293945,43.189998626708984,17.989999771118164,36.459999084472656,41.970001220703125,51.91999816894531
2011-03-22,12.185713768005371,52.779998779296875,44.75,71.8499984741211,106.79000091552734,30.372499465942383,17.450000762939453,105.2300033569336,41.439998626708984,,160.7899932861328,36.290000915527344,53.90351486206055,151.05162048339844,20.149999618530273,58.790000915527344,45.470001220703125,31.7549991607666,73.87000274658203,90.69999694824219,31.040075302124023,25.299999237060547,18.862499237060547,60.93000030517578,58.279998779296875,42.7400016784668,17.899999618530273,36.95000076293945,39.209999084472656,52.0
2011-03-23,12.11392879486084,52.689998626708984,45.02000045776367,72.72000122070312,106.76000213623047,30.530000686645508,17.579999923706055,105.4800033569336,42.2400016784668,,159.52999877929688,36.619998931884766,54.437400817871094,152.51434326171875,20.290000915527344,58.720001220703125,45.599998474121094,32.1349983215332,74.52999877929688,92.13999938964844,31.135496139526367,25.540000915527344,19.30500030517578,60.90999984741211,58.43000030517578,42.75,17.997499465942383,36.97999954223633,39.83000183105469,51.63999938964844
2011-03-24,12.320357322692871,53.27000045776367,45.59000015258789,72.76000213623047,108.37000274658203,32.3125,17.360000610351562,105.37999725341797,42.86000061035156,,159.91000366210938,37.36000061035156,55.03802490234375,153.0019073486328,20.3799991607666,59.029998779296875,45.72999954223633,32.345001220703125,74.93000030517578,92.58000183105469,31.22137451171875,25.809999465942383,19.1825008392334,61.13999938964844,58.83000183105469,43.79999923706055,18.165000915527344,37.18000030517578,39.95000076293945,52.59000015258789
2011-03-25,12.555000305175781,53.150001525878906,45.59000015258789,73.33999633789062,109.08999633789062,31.862499237060547,17.280000686645508,106.77999877929688,42.970001220703125,,157.97000122070312,37.41999816894531,54.7138786315918,155.0478057861328,20.3700008392334,58.97999954223633,45.86000061035156,32.61000061035156,75.25,92.2699966430664,31.078243255615234,25.6200008392334,19.165000915527344,60.880001068115234,58.97999954223633,43.75,18.022499084472656,37.290000915527344,39.63999938964844,52.349998474121094
2011-03-28,12.515713691711426,52.650001525878906,45.720001220703125,73.30000305175781,109.4000015258789,31.997499465942383,17.190000534057617,106.04000091552734,42.52000045776367,,156.47000122070312,36.650001525878906,55.60050964355469,154.27342224121094,20.34000015258789,59.2400016784668,45.959999084472656,32.51499938964844,75.0,92.12000274658203,30.9637393951416,25.40999984741211,18.97249984741211,60.65999984741211,58.90999984741211,43.869998931884766,18.1875,37.75,39.279998779296875,52.189998626708984
2011-03-29,12.534285545349121,53.43000030517578,45.650001525878906,73.62000274658203,110.54000091552734,31.850000381469727,17.440000534057617,107.37000274658203,42.939998626708984,,158.47000122070312,37.70000076293945,56.820823669433594,155.71701049804688,20.280000686645508,59.220001220703125,46.02000045776367,32.86000061035156,75.37000274658203,92.83999633789062,31.27862548828125,25.489999771118164,19.09000015258789,61.279998779296875,59.2599983215332,44.47999954223633,18.049999237060547,38.290000915527344,39.93000030517578,52.2599983215332
2011-03-30,12.451070785522461,53.900001525878906,45.90999984741211,73.80000305175781,111.52999877929688,33.622501373291016,17.329999923706055,108.01000213623047,43.349998474121094,,159.07000732421875,37.56999969482422,56.8112907409668,156.4053497314453,20.459999084472656,59.380001068115234,46.45000076293945,33.02000045776367,75.80999755859375,92.47000122070312,31.774808883666992,25.610000610351562,19.1875,61.970001220703125,59.38999938964844,45.400001525878906,18.5575008392334,38.459999084472656,40.0,52.36000061035156
2011-03-31,12.446785926818848,53.45000076293945,45.20000076293945,73.93000030517578,111.3499984741211,33.39500045776367,17.149999618530273,107.48999786376953,43.09000015258789,,158.60000610351562,37.060001373291016,56.92569351196289,155.89866638183594,20.18000030517578,59.25,46.099998474121094,33.16999816894531,76.08999633789062,93.5,31.498092651367188,25.389999389648438,18.924999237060547,61.599998474121094,59.47999954223633,45.20000076293945,18.405000686645508,38.540000915527344,40.13999938964844,52.04999923706055
2011-04-01,12.305713653564453,53.08000183105469,45.36000061035156,74.01000213623047,113.12000274658203,33.529998779296875,17.040000915527344,108.31999969482422,42.849998474121094,,160.22999572753906,37.560001373291016,56.49667739868164,157.04588317871094,19.719999313354492,59.4900016784668,46.349998474121094,33.61000061035156,75.98999786376953,93.12999725341797,31.555343627929688,25.479999542236328,19.13249969482422,62.08000183105469,59.709999084472656,45.61000061035156,18.55500030517578,38.470001220703125,40.939998626708984,52.130001068115234
2011-04-04,12.185357093811035,54.029998779296875,45.41999816894531,73.94999694824219,113.37999725341797,33.52750015258789,17.059999465942383,108.2300033569336,42.630001068115234,,158.89999389648438,37.470001220703125,56.46807861328125,157.02676391601562,19.489999771118164,60.150001525878906,46.34000015258789,33.83000183105469,76.38999938964844,93.63999938964844,31.746183395385742,25.549999237060547,19.352500915527344,62.2599983215332,59.630001068115234,45.599998474121094,18.809999465942383,38.61000061035156,40.83000183105469,52.650001525878906
2011-04-05,12.103214263916016,54.06999969482422,45.41999816894531,73.2300033569336,112.30999755859375,33.40250015258789,17.219999313354492,109.33000183105469,42.43000030517578,,158.91000366210938,37.599998474121094,56.296470642089844,156.7781982421875,19.709999084472656,59.79999923706055,46.58000183105469,33.73500061035156,76.5999984741211,93.38999938964844,31.641220092773438,25.780000686645508,19.482500076293945,61.66999816894531,59.130001068115234,45.09000015258789,18.905000686645508,38.380001068115234,41.11000061035156,52.7400016784668
2011-04-06,12.072856903076172,54.029998779296875,46.279998779296875,73.72000122070312,111.0,32.85749816894531,18.06999969482422,108.66000366210938,42.27000045776367,,161.88999938964844,37.5,56.105796813964844,156.8260040283203,19.950000762939453,59.65999984741211,47.63999938964844,33.814998626708984,76.72000122070312,93.81999969482422,31.822519302368164,26.149999618530273,19.667499542236328,61.7599983215332,59.939998626708984,44.959999084472656,19.0,37.849998474121094,41.220001220703125,52.97999954223633
2011-04-07,12.074286460876465,53.970001220703125,46.15999984741211,74.29000091552734,109.8499984741211,33.4900016784668,17.90999984741211,108.94000244140625,42.040000915527344,,162.39999389648438,37.83000183105469,55.7625846862793,157.1510467529297,20.030000686645508,59.47999954223633,47.400001525878906,33.720001220703125,76.01000213623047,93.19000244140625,31.803434371948242,26.200000762939453,19.522499084472656,62.130001068115234,59.790000915527344,44.43000030517578,19.102500915527344,37.7599983215332,41.33000183105469,53.0
2011-04-08,11.966428756713867,53.900001525878906,46.279998779296875,73.47000122070312,109.81999969482422,33.662498474121094,17.649999618530273,109.66000366210938,41.7599983215332,,160.9600067138672,37.459999084472656,55.581443786621094,156.8355712890625,20.020000457763672,59.459999084472656,46.84000015258789,33.6349983215332,76.04000091552734,93.22000122070312,32.127864837646484,26.06999969482422,19.34749984741211,61.900001525878906,59.58000183105469,44.380001068115234,19.18000030517578,37.720001220703125,41.0099983215332,52.540000915527344
2011-04-11,11.814286231994629,54.310001373291016,46.380001068115234,73.76000213623047,109.06999969482422,33.654998779296875,17.469999313354492,107.77999877929688,41.88999938964844,,161.47000122070312,37.599998474121094,55.54330825805664,156.73995971679688,20.1200008392334,59.86000061035156,46.86000061035156,33.70000076293945,76.25,93.80000305175781,32.0515251159668,25.979999542236328,19.532499313354492,62.189998626708984,60.41999816894531,44.31999969482422,19.427499771118164,37.849998474121094,41.34000015258789,52.81999969482422
2011-04-12,11.871429443359375,54.619998931884766,46.02000045776367,73.08000183105469,106.56999969482422,33.20500183105469,17.440000534057617,104.18000030517578,41.630001068115234,,160.4199981689453,37.7599983215332,54.847347259521484,156.07073974609375,19.760000228881836,59.939998626708984,46.63999938964844,33.45000076293945,76.66000366210938,92.37000274658203,32.02289962768555,25.639999389648438,19.549999237060547,62.88999938964844,59.689998626708984,44.810001373291016,19.25749969482422,37.63999938964844,41.27000045776367,53.52000045776367
2011-04-13,12.004643440246582,54.939998626708984,46.099998474121094,72.12999725341797,107.62999725341797,33.595001220703125,17.25,103.80999755859375,41.70000076293945,,160.1699981689453,37.66999816894531,54.63760757446289,156.73995971679688,19.780000686645508,59.599998474121094,46.25,33.63999938964844,76.88999938964844,92.86000061035156,31.937023162841797,25.6299991607666,19.852500915527344,62.9900016784668,59.93000030517578,44.33000183105469,19.375,37.689998626708984,41.31999969482422,53.630001068115234
2011-04-14,11.872142791748047,54.83000183105469,45.880001068115234,72.30000305175781,107.58000183105469,33.255001068115234,17.170000076293945,104.87999725341797,41.02000045776367,,155.7899932861328,37.84000015258789,54.818748474121094,157.71510314941406,19.579999923706055,60.02000045776367,44.970001220703125,34.154998779296875,77.06999969482422,92.94000244140625,32.30915832519531,25.420000076293945,20.020000457763672,63.29999923706055,59.630001068115234,44.81999969482422,19.077499389648438,37.709999084472656,41.45000076293945,53.5
2011-04-15,11.694999694824219,55.5099983215332,46.25,72.5999984741211,107.20999908447266,33.432498931884766,17.030000686645508,106.23999786376953,41.52000045776367,,155.1300048828125,38.16999816894531,55.057090759277344,158.90057373046875,19.75,60.560001373291016,44.88999938964844,34.005001068115234,77.37999725341797,92.81999969482422,32.92938995361328,25.3700008392334,19.6825008392334,64.18000030517578,59.79999923706055,44.97999954223633,19.11750030517578,37.849998474121094,41.869998931884766,53.54999923706055
2011-04-18,11.851785659790039,55.220001220703125,46.060001373291016,72.79000091552734,103.9000015258789,33.04750061035156,16.729999542236328,104.5,41.20000076293945,,153.77999877929688,37.7599983215332,54.44693374633789,158.64244079589844,19.6200008392334,60.459999084472656,43.959999084472656,33.654998779296875,77.0,91.44999694824219,32.375953674316406,25.079999923706055,19.645000457763672,64.0,59.0099983215332,43.54999923706055,18.920000076293945,37.310001373291016,41.650001525878906,53.310001373291016
2011-04-19,12.066429138183594,55.18000030517578,46.63999938964844,73.1500015258789,106.0999984741211,32.63249969482422,16.610000610351562,105.4000015258789,41.349998474121094,,151.86000061035156,37.77000045776367,54.78061294555664,158.12619018554688,19.860000610351562,62.689998626708984,44.650001525878906,33.54499816894531,76.5999984741211,91.86000061035156,32.20419692993164,25.149999618530273,19.6825008392334,63.86000061035156,58.18000030517578,43.959999084472656,18.979999542236328,37.2400016784668,42.369998931884766,53.349998474121094
2011-04-20,12.228928565979004,56.18000030517578,47.0,75.06999969482422,108.27999877929688,35.52000045776367,16.93000030517578,107.80999755859375,42.040000915527344,,152.6999969482422,37.939998626708984,56.00092697143555,157.50477600097656,21.40999984741211,64.38999938964844,44.560001373291016,33.92499923706055,78.4000015258789,93.76000213623047,32.48091506958008,25.760000228881836,20.017499923706055,63.720001220703125,59.130001068115234,44.2400016784668,19.342500686645508,37.790000915527344,42.560001373291016,53.689998626708984
2011-04-21,12.524999618530273,53.689998626708984,47.11000061035156,75.44000244140625,109.41999816894531,34.967498779296875,16.940000534057617,108.12999725341797,42.27000045776367,,153.50999450683594,37.79999923706055,57.88859939575195,160.87954711914062,21.459999084472656,64.06999969482422,44.68000030517578,33.939998626708984,76.91000366210938,93.91999816894531,32.48091506958008,25.520000457763672,20.047500610351562,63.27000045776367,61.31999969482422,47.810001373291016,19.4424991607666,36.90999984741211,42.689998626708984,53.58000183105469
2011-04-25,12.607500076293945,54.689998626708984,47.04999923706055,74.9000015258789,108.8499984741211,34.70249938964844,17.100000381469727,107.41999816894531,41.93000030517578,,152.19000244140625,37.560001373291016,57.50725173950195,160.29637145996094,21.940000534057617,64.11000061035156,44.61000061035156,33.869998931884766,77.12999725341797,94.12000274658203,32.757633209228516,25.610000610351562,20.02750015258789,63.369998931884766,61.779998779296875,47.709999084472656,19.440000534057617,36.9900016784668,42.45000076293945,53.369998931884766
2011-04-26,12.515000343322754,56.220001220703125,47.099998474121094,75.55000305175781,111.94000244140625,34.40250015258789,17.520000457763672,108.75,42.33000183105469,,153.27000427246094,37.209999084472656,59.108909606933594,161.08030700683594,22.479999542236328,64.94999694824219,45.119998931884766,33.46500015258789,76.94000244140625,95.94000244140625,33.45419692993164,26.190000534057617,19.989999771118164,63.83000183105469,61.38999938964844,47.349998474121094,19.6924991607666,37.630001068115234,42.869998931884766,53.90999984741211
2011-04-27,12.505356788635254,56.81999969482422,47.619998931884766,76.12000274658203,112.61000061035156,34.755001068115234,17.190000534057617,108.97000122070312,42.58000183105469,,152.86000061035156,37.31999969482422,58.59408950805664,162.87762451171875,22.6299991607666,65.56999969482422,45.5,33.5,77.87000274658203,96.47000122070312,33.99809265136719,26.3799991607666,20.280000686645508,64.0199966430664,62.25,48.209999084472656,19.72249984741211,38.25,42.880001068115234,54.41999816894531
2011-04-28,12.383929252624512,57.13999938964844,48.52000045776367,78.55000305175781,112.63999938964844,34.462501525878906,17.290000915527344,108.80999755859375,43.02000045776367,,150.60000610351562,37.470001220703125,58.16507339477539,163.26959228515625,22.799999237060547,65.37999725341797,45.849998474121094,33.70500183105469,78.02999877929688,97.2300033569336,34.13167953491211,26.709999084472656,20.642499923706055,64.5,63.060001373291016,49.099998474121094,19.415000915527344,38.27000045776367,43.16999816894531,54.689998626708984
2011-04-29,12.504643440246582,56.849998474121094,49.08000183105469,79.77999877929688,115.41000366210938,34.650001525878906,17.520000457763672,109.44000244140625,43.099998474121094,,151.00999450683594,37.150001525878906,58.37481689453125,163.07839965820312,23.149999618530273,65.72000122070312,45.630001068115234,33.72999954223633,78.30999755859375,97.20999908447266,34.303436279296875,25.920000076293945,20.579999923706055,64.9000015258789,63.279998779296875,49.22999954223633,19.530000686645508,37.779998779296875,42.720001220703125,54.97999954223633
2011-05-02,12.367142677307129,57.380001068115234,49.650001525878906,79.52999877929688,114.37000274658203,34.04750061035156,17.579999923706055,108.18000030517578,43.27000045776367,,151.3000030517578,37.349998474121094,58.67036056518555,164.579345703125,22.90999984741211,66.20999908447266,45.18000030517578,33.86000061035156,78.63999938964844,96.91999816894531,34.64694595336914,25.65999984741211,20.559999465942383,65.18000030517578,63.52000045776367,49.880001068115234,19.78499984741211,37.560001373291016,42.310001373291016,55.040000915527344
2011-05-03,12.435713768005371,57.5,49.900001525878906,79.51000213623047,113.2699966430664,33.415000915527344,17.40999984741211,106.16999816894531,43.06999969482422,,151.8699951171875,37.349998474121094,58.918235778808594,165.26768493652344,23.229999542236328,66.26000213623047,45.91999816894531,33.939998626708984,78.94000244140625,96.83000183105469,34.742366790771484,25.809999465942383,20.415000915527344,65.70999908447266,64.05000305175781,49.68000030517578,20.0,37.79999923706055,43.119998931884766,55.459999084472656
2011-05-04,12.48464298248291,57.68000030517578,49.70000076293945,78.83999633789062,110.7699966430664,32.91749954223633,17.469999313354492,104.68000030517578,42.619998931884766,,151.52000427246094,37.189998626708984,57.50725173950195,163.11663818359375,23.5,65.66999816894531,45.5,33.72999954223633,79.06999969482422,96.19999694824219,34.885494232177734,26.059999465942383,20.697500228881836,66.47000122070312,63.540000915527344,49.560001373291016,19.9424991607666,37.66999816894531,42.779998779296875,55.369998931884766
2011-05-05,12.383929252624512,57.41999816894531,49.52000045776367,78.44999694824219,109.38999938964844,32.74250030517578,17.479999542236328,102.62000274658203,42.689998626708984,,150.41000366210938,37.0099983215332,57.345176696777344,161.05162048339844,23.610000610351562,65.01000213623047,45.16999816894531,33.349998474121094,78.5999984741211,94.91999816894531,34.58969497680664,25.790000915527344,20.65250015258789,65.87999725341797,63.0,49.58000183105469,19.674999237060547,37.119998931884766,42.5,55.06999969482422
2011-05-06,12.380714416503906,57.630001068115234,50.20000076293945,79.30999755859375,110.33999633789062,33.08000183105469,17.559999465942383,102.87999725341797,43.060001373291016,,150.10000610351562,36.9900016784668,58.107872009277344,161.46270751953125,23.25,65.2699966430664,45.040000915527344,33.45000076293945,78.69999694824219,95.5999984741211,34.72328186035156,25.8700008392334,20.5049991607666,65.2699966430664,63.43000030517578,50.119998931884766,19.852500915527344,37.279998779296875,42.34000015258789,55.02000045776367
2011-05-09,12.414285659790039,57.689998626708984,50.189998626708984,79.63999938964844,111.66000366210938,33.1775016784668,17.600000381469727,104.08999633789062,43.099998474121094,,149.1199951171875,36.959999084472656,58.74663162231445,161.66348266601562,22.760000228881836,65.62999725341797,44.959999084472656,33.474998474121094,79.30999755859375,95.98999786376953,34.80915832519531,25.829999923706055,20.727500915527344,65.13999938964844,63.38999938964844,50.470001220703125,19.96500015258789,37.2400016784668,43.099998474121094,55.099998474121094
2011-05-10,12.48035717010498,58.29999923706055,50.16999816894531,79.94999694824219,112.87000274658203,33.842498779296875,17.790000915527344,104.36000061035156,43.90999984741211,,150.39999389648438,37.27000045776367,58.88010025024414,162.88719177246094,23.030000686645508,65.76000213623047,45.15999984741211,33.66999816894531,79.70999908447266,95.70999908447266,35.08587646484375,25.670000076293945,20.875,65.7300033569336,63.86000061035156,50.5099983215332,20.087499618530273,37.56999969482422,43.5,55.529998779296875
2011-05-11,12.401070594787598,58.86000061035156,49.83000183105469,79.08000183105469,109.9800033569336,33.595001220703125,17.780000686645508,102.26000213623047,41.52000045776367,,147.8800048828125,37.22999954223633,58.4224853515625,162.04588317871094,23.40999984741211,66.56999969482422,44.22999954223633,33.65999984741211,79.51000213623047,95.5199966430664,34.95228958129883,25.360000610351562,20.665000915527344,65.91999816894531,63.25,50.02000045776367,19.834999084472656,37.2599983215332,44.09000015258789,55.16999816894531
2011-05-12,12.3774995803833,59.65999984741211,49.540000915527344,79.41000366210938,108.62999725341797,33.872501373291016,16.93000030517578,102.76000213623047,41.58000183105469,,142.75,37.290000915527344,58.02206802368164,164.66539001464844,23.709999084472656,67.19000244140625,44.09000015258789,34.154998779296875,80.66000366210938,96.6500015258789,35.49618148803711,25.31999969482422,21.145000457763672,66.83999633789062,63.849998474121094,50.08000183105469,19.982500076293945,37.43000030517578,44.93000030517578,55.720001220703125
2011-05-13,12.160714149475098,60.470001220703125,49.4900016784668,79.02999877929688,106.33000183105469,33.727500915527344,16.8799991607666,102.38999938964844,41.52000045776367,,141.4600067138672,37.0099983215332,57.68838882446289,162.44741821289062,23.40999984741211,66.62000274658203,43.150001525878906,34.09000015258789,80.73999786376953,96.01000213623047,35.38167953491211,25.030000686645508,21.565000534057617,66.86000061035156,62.33000183105469,49.95000076293945,19.977500915527344,37.2599983215332,44.970001220703125,55.720001220703125
2011-05-16,11.903571128845215,59.86000061035156,50.06999969482422,77.7699966430664,106.08999633789062,32.2400016784668,16.600000381469727,101.6500015258789,40.93000030517578,,140.60000610351562,36.97999954223633,57.31657409667969,161.4340362548828,23.639999389648438,66.37000274658203,42.880001068115234,33.915000915527344,81.13999938964844,95.45999908447266,35.59160232543945,24.56999969482422,21.3174991607666,66.94000244140625,62.939998626708984,50.16999816894531,19.985000610351562,36.970001220703125,45.119998931884766,56.060001373291016
2011-05-17,12.005000114440918,60.88999938964844,50.7599983215332,76.68000030517578,102.08000183105469,32.52000045776367,16.639999389648438,100.41000366210938,41.0099983215332,,140.80999755859375,37.400001525878906,56.229736328125,163.0019073486328,23.549999237060547,66.4000015258789,43.810001373291016,33.994998931884766,80.93000030517578,93.86000061035156,35.5629768371582,24.520000457763672,21.22249984741211,67.41999816894531,62.56999969482422,49.9900016784668,20.149999618530273,37.11000061035156,44.29999923706055,55.540000915527344
2011-05-18,12.138214111328125,61.16999816894531,51.060001373291016,77.13999938964844,105.25,33.5625,16.649999618530273,102.86000061035156,41.41999816894531,,140.83999633789062,37.459999084472656,56.773155212402344,162.94454956054688,23.8799991607666,66.5,44.08000183105469,34.150001525878906,81.5,93.94000244140625,35.85877990722656,24.690000534057617,21.207500457763672,67.37999725341797,63.0,50.61000061035156,20.002500534057617,37.09000015258789,44.189998626708984,55.18000030517578
2011-05-19,12.161786079406738,61.040000915527344,51.81999969482422,78.0199966430664,105.30000305175781,33.95249938964844,16.65999984741211,103.87000274658203,41.380001068115234,,139.33999633789062,37.38999938964844,56.7159538269043,163.08795166015625,23.540000915527344,66.38999938964844,44.0,34.22999954223633,82.51000213623047,94.70999908447266,35.667938232421875,24.719999313354492,21.52750015258789,67.45999908447266,62.810001373291016,50.54999923706055,19.90999984741211,37.31999969482422,44.22999954223633,55.47999954223633
2011-05-20,11.972143173217773,60.86000061035156,51.189998626708984,77.5199966430664,104.33000183105469,36.65250015258789,16.530000686645508,102.56999969482422,41.5,,134.99000549316406,37.04999923706055,56.2392692565918,162.67686462402344,23.219999313354492,65.69000244140625,43.130001068115234,34.150001525878906,82.33000183105469,93.55999755859375,35.36259460449219,24.489999771118164,21.262500762939453,67.36000061035156,62.25,49.7400016784668,19.5575008392334,37.150001525878906,44.369998931884766,55.290000915527344
2011-05-23,11.942856788635254,60.459999084472656,51.119998931884766,76.27999877929688,101.88999938964844,36.32500076293945,16.350000381469727,101.37000274658203,41.15999984741211,,135.83999633789062,36.81999969482422,55.7530517578125,160.8604278564453,22.860000610351562,65.55999755859375,42.54999923706055,33.744998931884766,82.5,92.48999786376953,35.209922790527344,24.170000076293945,20.905000686645508,67.05000305175781,61.439998626708984,49.15999984741211,19.229999542236328,36.849998474121094,44.5,55.220001220703125
2011-05-24,11.86392879486084,59.91999816894531,50.560001373291016,75.56999969482422,101.55000305175781,37.650001525878906,16.270000457763672,102.2699966430664,41.09000015258789,,136.33999633789062,36.54999923706055,55.533775329589844,160.602294921875,22.610000610351562,65.77999877929688,42.34000015258789,33.73500061035156,82.63999938964844,91.97000122070312,35.181297302246094,24.149999618530273,21.082500457763672,67.01000213623047,61.02000045776367,47.959999084472656,19.399999618530273,36.900001525878906,44.290000915527344,54.779998779296875
2011-05-25,12.027856826782227,59.84000015258789,50.40999984741211,76.31999969482422,103.25,37.73249816894531,16.190000534057617,103.25,41.130001068115234,,136.24000549316406,36.630001068115234,56.12486267089844,160.3728485107422,22.68000030517578,66.29000091552734,42.27000045776367,33.45500183105469,82.72000122070312,92.69000244140625,35.00954055786133,24.190000534057617,20.797500610351562,66.37999725341797,61.459999084472656,47.869998931884766,19.6875,36.400001525878906,44.13999938964844,54.560001373291016
2011-05-26,11.964285850524902,59.7599983215332,50.68000030517578,76.66000366210938,104.19000244140625,38.38999938964844,16.25,103.36000061035156,40.9900016784668,,136.25999450683594,36.189998626708984,55.772117614746094,159.82791137695312,22.5,65.51000213623047,42.45000076293945,33.349998474121094,82.43000030517578,92.81999969482422,34.713741302490234,24.670000076293945,21.017499923706055,66.19000244140625,61.209999084472656,47.70000076293945,19.822500228881836,36.61000061035156,43.70000076293945,54.619998931884766
2011-05-27,12.0503568649292,59.349998474121094,51.130001068115234,76.98999786376953,104.5999984741211,37.82500076293945,16.459999084472656,103.20999908447266,41.52000045776367,,138.66000366210938,36.0,56.4299430847168,160.13385009765625,22.209999084472656,66.7699966430664,42.790000915527344,33.255001068115234,81.62000274658203,93.47000122070312,34.5515251159668,24.760000228881836,21.155000686645508,66.19999694824219,61.52000045776367,48.29999923706055,19.950000762939453,36.66999816894531,43.709999084472656,54.70000076293945
2011-05-31,12.422499656677246,60.540000915527344,51.599998474121094,78.02999877929688,105.80000305175781,38.064998626708984,16.799999237060547,104.91000366210938,41.630001068115234,,140.72999572753906,36.279998779296875,56.773155212402344,161.50096130371094,22.510000228881836,67.29000091552734,43.2400016784668,33.404998779296875,81.54000091552734,94.37999725341797,35.066795349121094,25.010000228881836,21.112499237060547,67.0,62.08000183105469,48.95000076293945,20.264999389648438,36.93000030517578,43.630001068115234,55.220001220703125
